# BranchSpectre-V2 transmitter gadget from libcrypt.a

LINE    OFFSET          CODE                    ASM
1895518:    66a5:	f6 01 5a             	test   BYTE PTR [rcx],0x5a
1897035:     93a:	f7 01 00 00 00 00    	test   DWORD PTR [rcx],0x0
1897039:     945:	f7 01 00 00 00 00    	test   DWORD PTR [rcx],0x0
1940472:    21cf:	f6 01 cd             	test   BYTE PTR [rcx],0xcd
1943342:    3e5b:	48 f7 09 a5 d0 3b b5 	test   QWORD PTR [rcx],0xffffffffb53bd0a5
2000603:    49c5:	f7 01 00 00 00 00    	test   DWORD PTR [rcx],0x0
2000607:    49d0:	f7 01 00 00 00 00    	test   DWORD PTR [rcx],0x0
2038324:    1220:	f6 01 91             	test   BYTE PTR [rcx],0x91
2038330:    122c:	f7 01 91 03 00 00    	test   DWORD PTR [rcx],0x391
2110327:     a3f:	f7 01 ad 2b ed cf    	test   DWORD PTR [rcx],0xcfed2bad
2114190:    30e7:	f7 09 d5 4e 14 f8    	test   DWORD PTR [rcx],0xf8144ed5
2115960:    42bb:	f6 09 77             	test   BYTE PTR [rcx],0x77
2120724:    7223:	f7 01 ae 83 0d 07    	test   DWORD PTR [rcx],0x70d83ae
2137548:   11a23:	f7 09 a4 cf d3 f6    	test   DWORD PTR [rcx],0xf6d3cfa4
2153883:   1be72:	f6 01 54             	test   BYTE PTR [rcx],0x54
2154635:   1c5e8:	f6 01 9c             	test   BYTE PTR [rcx],0x9c
2183282:    3f36:	f6 01 1c             	test   BYTE PTR [rcx],0x1c
2183287:    3f42:	f7 01 1c 14 00 00    	test   DWORD PTR [rcx],0x141c
2186579:     c77:	f7 09 00 00 00 00    	test   DWORD PTR [rcx],0x0
2186634:     cfe:	f7 09 00 00 00 00    	test   DWORD PTR [rcx],0x0
2186707:     dc2:	f7 09 00 00 00 00    	test   DWORD PTR [rcx],0x0
2186780:     e86:	f7 09 00 00 00 00    	test   DWORD PTR [rcx],0x0
2186869:     f5f:	f7 09 00 00 00 00    	test   DWORD PTR [rcx],0x0
2187047:    1104:	f7 09 00 00 00 00    	test   DWORD PTR [rcx],0x0
2187163:    1218:	f7 09 00 00 00 00    	test   DWORD PTR [rcx],0x0
2187289:    1340:	f7 09 00 00 00 00    	test   DWORD PTR [rcx],0x0
2214843:    2f82:	f6 01 38             	test   BYTE PTR [rcx],0x38
2214878:    2fc1:	f7 01 03 0c 00 00    	test   DWORD PTR [rcx],0xc03
2239003:    1649:	f7 01 eb 04 00 00    	test   DWORD PTR [rcx],0x4eb
2255758: 665:	f7 01 58 03 d3 7d    	test   DWORD PTR [rcx],0x7dd30358
2255848: 77e:	f7 01 08 ba 03 db    	test   DWORD PTR [rcx],0xdb03ba08
2261756: 5c4:	f6 01 75             	test   BYTE PTR [rcx],0x75
2280679:     976:	f6 01 d9             	test   BYTE PTR [rcx],0xd9
2280685:     982:	f7 01 d9 03 00 00    	test   DWORD PTR [rcx],0x3d9
2297045:     98c:	f6 01 87             	test   BYTE PTR [rcx],0x87
2297051:     998:	f7 01 87 03 00 00    	test   DWORD PTR [rcx],0x387
2310620:    1108:	f7 01 25 11 00 00    	test   DWORD PTR [rcx],0x1125
2327596: 578:	f7 01 00 00 00 00    	test   DWORD PTR [rcx],0x0
2327600: 583:	f7 01 00 00 00 00    	test   DWORD PTR [rcx],0x0
2331035: 66d:	f7 01 0a 03 00 00    	test   DWORD PTR [rcx],0x30a
2343698:     f8c:	f7 01 ec 04 00 00    	test   DWORD PTR [rcx],0x4ec
2352521:   0:	f6 01 00             	test   BYTE PTR [rcx],0x0
2361291:   0:	f6 01 00             	test   BYTE PTR [rcx],0x0
2444585:     5ad:	f7 09 00 00 d8 09    	test   DWORD PTR [rcx],0x9d80000
2452461:     5ad:	f7 09 00 00 d8 09    	test   DWORD PTR [rcx],0x9d80000
2524359: 72f:	f6 01 08             	test   BYTE PTR [rcx],0x8
2601032:    19ea:	f6 01 00             	test   BYTE PTR [rcx],0x0
2712225: 616:	f6 01 79             	test   BYTE PTR [rcx],0x79
2776060:     ab6:	f6 09 00             	test   BYTE PTR [rcx],0x0
2776079:     adf:	f6 09 00             	test   BYTE PTR [rcx],0x0
2776171:     be3:	f6 09 00             	test   BYTE PTR [rcx],0x0
2776181:     bf8:	f6 09 00             	test   BYTE PTR [rcx],0x0
2776195:     c17:	f6 09 00             	test   BYTE PTR [rcx],0x0
2776205:     c31:	f6 09 00             	test   BYTE PTR [rcx],0x0
2776674:    10ad:	f6 09 00             	test   BYTE PTR [rcx],0x0
2776852:    1272:	f6 09 00             	test   BYTE PTR [rcx],0x0
2776955:    139b:	f6 09 00             	test   BYTE PTR [rcx],0x0
2800875:     910:	f6 01 78             	test   BYTE PTR [rcx],0x78
2836815: 610:	f7 01 6f 03 00 00    	test   DWORD PTR [rcx],0x36f
2859811:     5ad:	f7 09 00 00 d8 09    	test   DWORD PTR [rcx],0x9d80000
2877232:     ff9:	f6 01 2d             	test   BYTE PTR [rcx],0x2d
2877236:    1005:	f7 01 2d 05 00 00    	test   DWORD PTR [rcx],0x52d
2910271: 690:	f7 01 00 00 00 00    	test   DWORD PTR [rcx],0x0
2910275: 69b:	f7 01 00 00 00 00    	test   DWORD PTR [rcx],0x0
2910368: 776:	f7 01 00 00 00 00    	test   DWORD PTR [rcx],0x0
2928980: 1f3:	f7 01 00 00 13 04    	test   DWORD PTR [rcx],0x4130000
2929328: 1d8:	f7 01 00 00 00 00    	test   DWORD PTR [rcx],0x0
2930271: ab0:	f7 01 00 00 00 00    	test   DWORD PTR [rcx],0x0
3011650:    1aee:	f6 01 00             	test   BYTE PTR [rcx],0x0
3011665:    1b14:	f7 01 00 2c 00 00    	test   DWORD PTR [rcx],0x2c00
3011829:    1cd3:	f6 01 00             	test   BYTE PTR [rcx],0x0
3011844:    1cf9:	f7 01 00 2c 00 00    	test   DWORD PTR [rcx],0x2c00
3018595: 536:	f7 01 3c 03 89 7e    	test   DWORD PTR [rcx],0x7e89033c
3018657: 5fc:	f7 01 08 2e 03 d2    	test   DWORD PTR [rcx],0xd2032e08
3018667: 619:	f6 01 08             	test   BYTE PTR [rcx],0x8
3096589: 17f:	f6 01 00             	test   BYTE PTR [rcx],0x0
3096595: 18c:	f6 01 00             	test   BYTE PTR [rcx],0x0
3101824:    15dc:	f7 01 00 00 00 00    	test   DWORD PTR [rcx],0x0
3157201:    16ac:	f7 01 00 00 2b 00    	test   DWORD PTR [rcx],0x2b0000
3178975:     aab:	f6 01 7e             	test   BYTE PTR [rcx],0x7e
3216815:     6aa:	f7 01 6f 03 00 00    	test   DWORD PTR [rcx],0x36f
3272240: 4b8:	f6 01 00             	test   BYTE PTR [rcx],0x0
3297928:    163c:	f6 09 00             	test   BYTE PTR [rcx],0x0
3297952:    166b:	f6 09 00             	test   BYTE PTR [rcx],0x0
3306953:     d20:	f6 01 e5             	test   BYTE PTR [rcx],0xe5
3306959:     d2c:	f7 01 e5 04 00 00    	test   DWORD PTR [rcx],0x4e5
3328401: 47c:	f6 01 0a             	test   BYTE PTR [rcx],0xa
3349404:    120b:	f7 01 00 00 00 00    	test   DWORD PTR [rcx],0x0
3397602:    16fe:	f6 01 29             	test   BYTE PTR [rcx],0x29
3408861: 8c7:	f7 01 6c 04 00 00    	test   DWORD PTR [rcx],0x46c
3413579: 8fb:	f7 01 67 04 00 00    	test   DWORD PTR [rcx],0x467
3421697:     8df:	f6 01 00             	test   BYTE PTR [rcx],0x0
3453155:     c2d:	f7 01 8c 04 00 00    	test   DWORD PTR [rcx],0x48c
3464392:     a69:	f7 09 00 00 30 00    	test   DWORD PTR [rcx],0x300000
3475363: eed:	f6 01 2c             	test   BYTE PTR [rcx],0x2c
3479393:     8fd:	f7 01 6c 04 00 00    	test   DWORD PTR [rcx],0x46c
3522232:    5031:	f7 01 55 00 00 00    	test   DWORD PTR [rcx],0x55
3564660:    3a41:	f6 01 48             	test   BYTE PTR [rcx],0x48
3567100:    1271:	f6 09 00             	test   BYTE PTR [rcx],0x0
3641942:     953:	f6 01 a8             	test   BYTE PTR [rcx],0xa8
3641948:     95f:	f7 01 a8 03 00 00    	test   DWORD PTR [rcx],0x3a8
3654283:     9c7:	f6 09 00             	test   BYTE PTR [rcx],0x0
3702875:    14a3:	f6 01 07             	test   BYTE PTR [rcx],0x7
3702879:    14af:	f7 01 07 05 00 00    	test   DWORD PTR [rcx],0x507
3710019:    6585:	f6 01 5e             	test   BYTE PTR [rcx],0x5e
3710027:    659d:	f6 01 5e             	test   BYTE PTR [rcx],0x5e
3727653:    1af8:	f6 01 00             	test   BYTE PTR [rcx],0x0
3739807: 322:	f7 01 00 00 00 00    	test   DWORD PTR [rcx],0x0
3739863: 3b9:	f7 01 00 00 00 00    	test   DWORD PTR [rcx],0x0
3759706:     f93:	f7 01 da 04 00 00    	test   DWORD PTR [rcx],0x4da
3812000:    1451:	f7 01 00 00 00 00    	test   DWORD PTR [rcx],0x0
3812004:    145c:	f7 01 00 00 00 00    	test   DWORD PTR [rcx],0x0
3848286:     c2f:	f6 01 a9             	test   BYTE PTR [rcx],0xa9
3848292:     c3b:	f7 01 a9 04 00 00    	test   DWORD PTR [rcx],0x4a9
3872673: 4dc:	f7 01 9d 03 00 00    	test   DWORD PTR [rcx],0x39d
3872679: 4eb:	f7 01 9d 03 00 00    	test   DWORD PTR [rcx],0x39d
3872685: 4fa:	f7 01 9d 03 00 00    	test   DWORD PTR [rcx],0x39d
3872691: 509:	f7 01 9d 03 00 00    	test   DWORD PTR [rcx],0x39d
4020911: 3d2:	f6 01 3c             	test   BYTE PTR [rcx],0x3c
4126081:     ff1:	f6 01 d4             	test   BYTE PTR [rcx],0xd4
4126085:     ffd:	f7 01 d4 05 00 00    	test   DWORD PTR [rcx],0x5d4
4172399: 578:	f6 01 9a             	test   BYTE PTR [rcx],0x9a
4172405: 584:	f7 01 9a 00 00 00    	test   DWORD PTR [rcx],0x9a
4181121:     ce3:	f6 01 9c             	test   BYTE PTR [rcx],0x9c
4181127:     cef:	f7 01 9c 01 00 00    	test   DWORD PTR [rcx],0x19c
4224430:    162c:	f6 01 2c             	test   BYTE PTR [rcx],0x2c
4225222: 5cd:	f6 01 00             	test   BYTE PTR [rcx],0x0
4274333:    2014:	f6 01 48             	test   BYTE PTR [rcx],0x48
4277809:    4146:	f7 01 5d 00 00 00    	test   DWORD PTR [rcx],0x5d
4331716: 6a1:	f6 01 6a             	test   BYTE PTR [rcx],0x6a
4335137:     79c:	f6 01 f7             	test   BYTE PTR [rcx],0xf7
4335143:     7a8:	f7 01 f7 03 00 00    	test   DWORD PTR [rcx],0x3f7
4342478:     6cf:	f6 01 75             	test   BYTE PTR [rcx],0x75
4366046: 238:	f6 01 00             	test   BYTE PTR [rcx],0x0
4397694:     4d3:	f6 09 00             	test   BYTE PTR [rcx],0x0
4474613: 25e:	f6 01 00             	test   BYTE PTR [rcx],0x0
4474620: 26e:	f6 01 00             	test   BYTE PTR [rcx],0x0
4484170:     fa0:	f6 01 a3             	test   BYTE PTR [rcx],0xa3
4484176:     fac:	f7 01 a3 04 00 00    	test   DWORD PTR [rcx],0x4a3
4493038:    10f0:	f7 01 fa 04 00 00    	test   DWORD PTR [rcx],0x4fa
4579188:     81a:	f6 01 5f             	test   BYTE PTR [rcx],0x5f
4579194:     826:	f7 01 5f 04 00 00    	test   DWORD PTR [rcx],0x45f
4622782:    1533:	f7 01 b9 04 00 00    	test   DWORD PTR [rcx],0x4b9
4657046: 736:	f6 01 1b             	test   BYTE PTR [rcx],0x1b
4657052: 742:	f7 01 1b 01 00 00    	test   DWORD PTR [rcx],0x11b
4662645:    112a:	f6 01 12             	test   BYTE PTR [rcx],0x12
4662649:    1136:	f7 01 12 05 00 00    	test   DWORD PTR [rcx],0x512
4703674:     ef7:	f7 01 ca 04 00 00    	test   DWORD PTR [rcx],0x4ca
4710666:     dd3:	f6 01 f5             	test   BYTE PTR [rcx],0xf5
4710671:     ddf:	f7 01 f5 04 00 00    	test   DWORD PTR [rcx],0x4f5
4809760:     bbc:	f7 01 94 04 00 00    	test   DWORD PTR [rcx],0x494
4823520:    14dc:	f6 01 07             	test   BYTE PTR [rcx],0x7
4823528:    14ec:	f6 01 67             	test   BYTE PTR [rcx],0x67
4828872:     de1:	f7 09 00 00 00 00    	test   DWORD PTR [rcx],0x0
4831472:    289f:	f7 01 00 00 00 00    	test   DWORD PTR [rcx],0x0
4831658:    2a64:	f7 01 00 00 00 00    	test   DWORD PTR [rcx],0x0
4831837:    2c1c:	f7 01 00 00 00 00    	test   DWORD PTR [rcx],0x0
4843516:    2af2:	f7 01 9b 00 00 00    	test   DWORD PTR [rcx],0x9b
4869795: 134:	f7 01 00 00 00 00    	test   DWORD PTR [rcx],0x0
4874713:     9e5:	f7 09 00 00 00 00    	test   DWORD PTR [rcx],0x0
4922457: 2c1:	f6 01 58             	test   BYTE PTR [rcx],0x58
4922521: 376:	f6 01 58             	test   BYTE PTR [rcx],0x58
4922545: 3be:	f6 01 58             	test   BYTE PTR [rcx],0x58
4977326:    18e8:	f6 01 18             	test   BYTE PTR [rcx],0x18
4977330:    18f4:	f7 01 18 05 00 00    	test   DWORD PTR [rcx],0x518
4978790:    2771:	f7 01 e3 28 00 00    	test   DWORD PTR [rcx],0x28e3
4979313:    2d58:	f7 01 ca 2e 00 00    	test   DWORD PTR [rcx],0x2eca
4995065:     7ac:	f6 01 0f             	test   BYTE PTR [rcx],0xf
5003077: 7c8:	f7 01 d9 03 00 00    	test   DWORD PTR [rcx],0x3d9
5036137:     e27:	f7 01 00 05 00 00    	test   DWORD PTR [rcx],0x500
5070225:     989:	f6 01 ea             	test   BYTE PTR [rcx],0xea
5070231:     995:	f7 01 ea 03 00 00    	test   DWORD PTR [rcx],0x3ea
5130128: 57f:	f6 01 0a             	test   BYTE PTR [rcx],0xa
5130134: 58b:	f7 01 0a 03 00 00    	test   DWORD PTR [rcx],0x30a
5136029:     6c2:	f6 01 8b             	test   BYTE PTR [rcx],0x8b


394578:    1c64:	f6 07 00             	test   BYTE PTR [rdi],0x0
394618:    1cc2:	f6 07 00             	test   BYTE PTR [rdi],0x0
554788: 7eb:	f6 07 00             	test   BYTE PTR [rdi],0x0
611826:     feb:	f6 0f 00             	test   BYTE PTR [rdi],0x0
699807:     e32:	f7 07 00 00 00 00    	test   DWORD PTR [rdi],0x0
699811:     e3d:	48 f7 07 00 00 00 00 	test   QWORD PTR [rdi],0x0
701195:    1c1e:	f7 07 00 00 00 00    	test   DWORD PTR [rdi],0x0
701217:    1c56:	f7 07 00 00 00 00    	test   DWORD PTR [rdi],0x0
701256:    1cc4:	f7 07 00 00 00 00    	test   DWORD PTR [rdi],0x0
701297:    1d25:	f7 07 00 00 00 00    	test   DWORD PTR [rdi],0x0
749060:     3c5:	f7 07 00 00 00 00    	test   DWORD PTR [rdi],0x0
751861: 2f0:	f7 07 00 00 00 00    	test   DWORD PTR [rdi],0x0
911248:     f8b:	f6 0f 00             	test   BYTE PTR [rdi],0x0
937102:    1791:	f6 07 00             	test   BYTE PTR [rdi],0x0
966703:     268:	f7 07 05 08 0f 08    	test   DWORD PTR [rdi],0x80f0805
989919:     f21:	f6 07 00             	test   BYTE PTR [rdi],0x0
990117:    10bf:	f6 07 00             	test   BYTE PTR [rdi],0x0
990213:    1196:	f6 07 00             	test   BYTE PTR [rdi],0x0
990319:    128f:	f6 07 00             	test   BYTE PTR [rdi],0x0
990412:    1350:	f6 07 00             	test   BYTE PTR [rdi],0x0
990600:    14d8:	f6 07 00             	test   BYTE PTR [rdi],0x0
994007: 1d8:	f7 07 00 00 00 00    	test   DWORD PTR [rdi],0x0
1010529:     77a:	f7 0f 00 00 a7 07    	test   DWORD PTR [rdi],0x7a70000
1010820:     a0f:	f7 0f 00 00 36 0a    	test   DWORD PTR [rdi],0xa360000
1021198:     549:	f6 0f 00             	test   BYTE PTR [rdi],0x0
1021264:     5fb:	f6 0f 00             	test   BYTE PTR [rdi],0x0
1021346:     6db:	f6 0f 00             	test   BYTE PTR [rdi],0x0
1022018:     db3:	f6 0f 00             	test   BYTE PTR [rdi],0x0
1022025:     dcb:	f6 0f 00             	test   BYTE PTR [rdi],0x0
1022032:     de3:	f6 0f 00             	test   BYTE PTR [rdi],0x0
1022048:     e13:	f6 0f 00             	test   BYTE PTR [rdi],0x0
1022057:     e2b:	f6 0f 00             	test   BYTE PTR [rdi],0x0
1033754:  ec:	f6 07 00             	test   BYTE PTR [rdi],0x0
1033789: 14b:	f6 07 00             	test   BYTE PTR [rdi],0x0
1033826: 1aa:	f6 07 00             	test   BYTE PTR [rdi],0x0
1084409:     64e:	f7 0f 00 00 10 09    	test   DWORD PTR [rdi],0x9100000
1146236:    1035:	f6 07 00             	test   BYTE PTR [rdi],0x0
1212277:     1ac:	f7 07 00 00 00 00    	test   DWORD PTR [rdi],0x0
1212281:     1b7:	f7 07 00 00 00 00    	test   DWORD PTR [rdi],0x0
1212779:     68f:	f7 07 00 00 00 00    	test   DWORD PTR [rdi],0x0
1295145:    333e:	f7 0f 00 00 00 00    	test   DWORD PTR [rdi],0x0
1295154:    3361:	f7 0f 00 00 00 00    	test   DWORD PTR [rdi],0x0
1613541:     822:	f6 07 00             	test   BYTE PTR [rdi],0x0
1630699:    1875:	f6 07 00             	test   BYTE PTR [rdi],0x0
1812481:     7e8:	f7 07 00 00 00 00    	test   DWORD PTR [rdi],0x0
1812525:     858:	f7 07 00 00 00 00    	test   DWORD PTR [rdi],0x0
1821327:     7e8:	f7 0f 47 08 40 87    	test   DWORD PTR [rdi],0x87400847
1824112:    251c:	f6 07 c4             	test   BYTE PTR [rdi],0xc4
1824837:    2c8a:	f6 07 a3             	test   BYTE PTR [rdi],0xa3
1841154:     fde:	f7 0f 00 00 17 01    	test   DWORD PTR [rdi],0x1170000
2109456:     179:	f7 07 4a 6d 91 c9    	test   DWORD PTR [rdi],0xc9916d4a
2111530:    1631:	f7 0f 87 a8 c9 96    	test   DWORD PTR [rdi],0x96c9a887
2116192:    451b:	f7 07 fe e4 13 63    	test   DWORD PTR [rdi],0x6313e4fe
2117623:    5320:	f7 0f 8e 53 c2 1f    	test   DWORD PTR [rdi],0x1fc2538e
2125375:    a01e:	f7 0f 7a 43 70 bd    	test   DWORD PTR [rdi],0xbd70437a
2177960:     913:	f7 0f 00 00 08 01    	test   DWORD PTR [rdi],0x1080000
2177970:     92d:	f7 0f 00 00 18 01    	test   DWORD PTR [rdi],0x1180000
2189000:    2433:	f6 0f 00             	test   BYTE PTR [rdi],0x0
2189006:    243f:	f6 0f 00             	test   BYTE PTR [rdi],0x0
2281902:    1579:	f6 0f 00             	test   BYTE PTR [rdi],0x0
2310498:     fcd:	f7 0f 00 00 24 01    	test   DWORD PTR [rdi],0x1240000
2311822: 18a:	f7 07 00 00 00 00    	test   DWORD PTR [rdi],0x0
2311826: 195:	f7 07 00 00 00 00    	test   DWORD PTR [rdi],0x0
2317101:     cd3:	f6 07 00             	test   BYTE PTR [rdi],0x0
2317571:    11e0:	f6 07 00             	test   BYTE PTR [rdi],0x0
2317589:    120a:	f6 07 00             	test   BYTE PTR [rdi],0x0
2373543:     fdc:	f7 0f 00 00 22 01    	test   DWORD PTR [rdi],0x1220000
2439331:    1327:	f6 07 00             	test   BYTE PTR [rdi],0x0
2465272:     2ee:	f7 07 00 00 00 00    	test   DWORD PTR [rdi],0x0
2465276:     2f9:	f7 07 00 00 00 00    	test   DWORD PTR [rdi],0x0
2493663:    5848:	f6 07 00             	test   BYTE PTR [rdi],0x0
2562997:    1c8d:	f6 07 00             	test   BYTE PTR [rdi],0x0
2563002:    1c9b:	f6 07 00             	test   BYTE PTR [rdi],0x0
2563081:    1d46:	f6 07 00             	test   BYTE PTR [rdi],0x0
2563161:    1e1a:	f6 07 00             	test   BYTE PTR [rdi],0x0
2563166:    1e28:	f6 07 00             	test   BYTE PTR [rdi],0x0
2563275:    1f28:	f6 07 00             	test   BYTE PTR [rdi],0x0
2588963:     feb:	f6 0f 00             	test   BYTE PTR [rdi],0x0
2588977:    100f:	f6 0f 00             	test   BYTE PTR [rdi],0x0
2610033: b16:	f6 07 00             	test   BYTE PTR [rdi],0x0
2927230:    2bee:	f6 0f 00             	test   BYTE PTR [rdi],0x0
2927236:    2bfb:	f6 0f 00             	test   BYTE PTR [rdi],0x0
3054478:    1248:	f6 07 00             	test   BYTE PTR [rdi],0x0
3054485:    1258:	f6 07 00             	test   BYTE PTR [rdi],0x0
3085743:    104d:	f7 0f 00 00 00 00    	test   DWORD PTR [rdi],0x0
3085747:    1058:	f7 0f 00 00 00 00    	test   DWORD PTR [rdi],0x0
3085888:    11dc:	f7 0f 00 00 00 00    	test   DWORD PTR [rdi],0x0
3163641:    25eb:	f6 07 00             	test   BYTE PTR [rdi],0x0
3163646:    25f9:	f6 07 00             	test   BYTE PTR [rdi],0x0
3163749:    26e3:	f6 07 00             	test   BYTE PTR [rdi],0x0
3163848:    27cd:	f6 07 00             	test   BYTE PTR [rdi],0x0
3163909:    2850:	f6 07 00             	test   BYTE PTR [rdi],0x0
3407876:   0:	f6 0f 00             	test   BYTE PTR [rdi],0x0
3446038:     30f:	f7 07 00 00 00 00    	test   DWORD PTR [rdi],0x0
3446042:     31a:	f7 07 00 00 00 00    	test   DWORD PTR [rdi],0x0
3534223: a59:	f7 07 9e 04 02 03    	test   DWORD PTR [rdi],0x302049e
3618347: 180:	f7 07 00 00 00 00    	test   DWORD PTR [rdi],0x0
3752737:    1090:	f7 07 00 00 00 00    	test   DWORD PTR [rdi],0x0
3793821:     e8c:	f7 0f 00 00 1d 63    	test   DWORD PTR [rdi],0x631d0000
3823037:     112:	f7 0f 00 00 00 00    	test   DWORD PTR [rdi],0x0
3823041:     11d:	f7 0f 00 00 00 00    	test   DWORD PTR [rdi],0x0
3823333:     3fc:	f6 0f 00             	test   BYTE PTR [rdi],0x0
4084455:    280b:	f7 07 00 00 00 00    	test   DWORD PTR [rdi],0x0
4086503:     b90:	f7 07 00 00 00 00    	test   DWORD PTR [rdi],0x0
4087454:    1800:	f7 0f 00 00 00 00    	test   DWORD PTR [rdi],0x0
4087467:    1830:	f7 0f 00 00 00 00    	test   DWORD PTR [rdi],0x0
4094013:     5e7:	f7 07 00 00 00 00    	test   DWORD PTR [rdi],0x0
4094017:     5f2:	f7 07 00 00 00 00    	test   DWORD PTR [rdi],0x0
4154983:     fcb:	f6 0f 00             	test   BYTE PTR [rdi],0x0
4203411:    1cb3:	f6 07 00             	test   BYTE PTR [rdi],0x0
4203504:    1d70:	f6 07 00             	test   BYTE PTR [rdi],0x0
4318163:    2b27:	f7 0f 00 00 00 00    	test   DWORD PTR [rdi],0x0
4318167:    2b32:	f7 0f 00 00 00 00    	test   DWORD PTR [rdi],0x0
4318231:    2bd8:	f7 0f 00 00 00 00    	test   DWORD PTR [rdi],0x0
4318235:    2be3:	f7 0f 00 00 00 00    	test   DWORD PTR [rdi],0x0
4325935: 510:	f6 07 00             	test   BYTE PTR [rdi],0x0
4515841:     fd4:	f6 0f 00             	test   BYTE PTR [rdi],0x0
4558054:    8e19:	f6 07 00             	test   BYTE PTR [rdi],0x0
4579734:     cb2:	f6 0f 00             	test   BYTE PTR [rdi],0x0
4593093:     fc8:	f6 0f 00             	test   BYTE PTR [rdi],0x0
4642280: b05:	f6 07 01             	test   BYTE PTR [rdi],0x1
4727140:     7d8:	f7 07 00 00 0e 00    	test   DWORD PTR [rdi],0xe0000
4777848:    4fd8:	f6 07 00             	test   BYTE PTR [rdi],0x0
4785952:     428:	f6 07 00             	test   BYTE PTR [rdi],0x0
4850935:    218c:	f7 0f 00 00 00 00    	test   DWORD PTR [rdi],0x0
4875344:    102a:	f7 0f 00 00 02 00    	test   DWORD PTR [rdi],0x20000
5044958:    25c3:	f6 07 00             	test   BYTE PTR [rdi],0x0

4524809:    2edf:	f6 04 24 01          	test   BYTE PTR [rsp],0x1

100386:    582d:	f7 0e 00 00 00 00    	test   DWORD PTR [rsi],0x0
100393:    583e:	f7 0e 00 00 00 00    	test   DWORD PTR [rsi],0x0
100967:    5ddd:	f7 0e 00 00 00 00    	test   DWORD PTR [rsi],0x0
106412: 4c0:	f7 0e 00 00 00 00    	test   DWORD PTR [rsi],0x0
106439: 510:	f7 0e 00 00 00 00    	test   DWORD PTR [rsi],0x0
576007:     910:	f7 06 00 00 00 00    	test   DWORD PTR [rsi],0x0
576011:     91b:	f7 06 00 00 00 00    	test   DWORD PTR [rsi],0x0
576044:     96f:	f7 06 00 00 00 00    	test   DWORD PTR [rsi],0x0
576048:     97a:	f7 06 00 00 00 00    	test   DWORD PTR [rsi],0x0
576103:     a15:	f7 06 00 00 00 00    	test   DWORD PTR [rsi],0x0
576107:     a20:	f7 06 00 00 00 00    	test   DWORD PTR [rsi],0x0
576120:     a4b:	f7 06 00 00 00 00    	test   DWORD PTR [rsi],0x0
576124:     a56:	f7 06 00 00 00 00    	test   DWORD PTR [rsi],0x0
628036:    175f:	f7 06 00 00 00 00    	test   DWORD PTR [rsi],0x0
628040:    176a:	f7 06 00 00 00 00    	test   DWORD PTR [rsi],0x0
735484:    12cf:	f7 0e 00 00 00 00    	test   DWORD PTR [rsi],0x0
735511:    130b:	f7 0e 00 00 00 00    	test   DWORD PTR [rsi],0x0
772499:    1c30:	f6 06 00             	test   BYTE PTR [rsi],0x0
772510:    1c55:	f6 06 00             	test   BYTE PTR [rsi],0x0
794684:    43b5:	f6 0e 00             	test   BYTE PTR [rsi],0x0
794708:    43f1:	f6 0e 00             	test   BYTE PTR [rsi],0x0
795839:  98:	f7 06 00 00 00 00    	test   DWORD PTR [rsi],0x0
881540:    14c4:	f7 06 00 00 00 00    	test   DWORD PTR [rsi],0x0
899686: 1ae:	f6 06 02             	test   BYTE PTR [rsi],0x2
966661:     226:	f7 06 fb 06 fd 06    	test   DWORD PTR [rsi],0x6fd06fb
1010472:     6e6:	f7 06 00 00 19 01    	test   DWORD PTR [rsi],0x1190000
1237061: 430:	f7 0e 00 00 00 00    	test   DWORD PTR [rsi],0x0
1259149:    29f7:	f6 06 00             	test   BYTE PTR [rsi],0x0
1259306:    2b76:	f6 06 00             	test   BYTE PTR [rsi],0x0
1259656:    2ebf:	f6 06 00             	test   BYTE PTR [rsi],0x0
1260588:    383f:	f6 06 00             	test   BYTE PTR [rsi],0x0
1329745: 6bb:	f6 06 00             	test   BYTE PTR [rsi],0x0
1516185:     c98:	f6 06 00             	test   BYTE PTR [rsi],0x0
1615638:  a0:	f7 06 00 00 00 00    	test   DWORD PTR [rsi],0x0
1615642:  ae:	f7 06 00 00 00 00    	test   DWORD PTR [rsi],0x0
1615675:  ff:	f7 06 00 00 00 00    	test   DWORD PTR [rsi],0x0
1615726: 171:	f7 06 00 00 00 00    	test   DWORD PTR [rsi],0x0
1615730: 17f:	f7 06 00 00 00 00    	test   DWORD PTR [rsi],0x0
1692526:     734:	f6 06 00             	test   BYTE PTR [rsi],0x0
1753878:   1a85d:	f7 06 00 00 00 00    	test   DWORD PTR [rsi],0x0
1753889:   1a871:	f7 06 00 00 00 00    	test   DWORD PTR [rsi],0x0
1783787:   8:	f7 06 00 00 00 00    	test   DWORD PTR [rsi],0x0
1783791:  13:	f7 06 00 00 00 00    	test   DWORD PTR [rsi],0x0
1783805:  41:	f7 06 00 00 00 00    	test   DWORD PTR [rsi],0x0
1783809:  4c:	f7 06 00 00 00 00    	test   DWORD PTR [rsi],0x0
1820860:     306:	f7 0e ea fb 78 07    	test   DWORD PTR [rsi],0x778fbea
1828560:    532e:	f7 0e 8b d5 98 09    	test   DWORD PTR [rsi],0x998d58b
1847825: 72b:	f6 06 00             	test   BYTE PTR [rsi],0x0
1848388: d07:	f6 06 00             	test   BYTE PTR [rsi],0x0
